"ID","Rated_Person","extraversion1","agreeableness1","conscientiousness1","neuroticism1","openness1","extraversion2","agreeableness2","conscientiousness2","neuroticism2","openness2","attractiveness","sympathy","competence","assertiveness","trustworthyness","familarity","BFI_Extraversion","BFI_Neuroticism","BFI_Conscientiousness","BFI_Agreeableness","BFI_Openness","ExperimenterID","Experimenter_Sex"
"sub-SS05HA21","Participant",4,3,2,5,3,2,2,5,1,4,4,5,5,4,5,1,6,6,7,5,7,"BNMR","Male"
"sub-SS06PH11","Participant",3,4,4,4,3,3,1,4,2,3,2,5,4,3,4,1,6,6,8,5,6,"OSJZ","Female"
"sub-SS06PH11","Experimenter",2,4,1,2,3,2,4,4,4,3,4,5,4,2,4,1,4,6,5,8,6,"OSJZ","Female"
"sub-SS07BE26","Participant",2,3,2,4,4,4,3,4,2,2,3,4,4,3,4,1,6,6,6,6,6,"HRLO","Female"
"sub-SS07BE26","Experimenter",2,4,1,4,3,4,2,5,2,4,4,5,5,4,4,1,6,6,6,6,7,"HRLO","Female"
"sub-SS08EL29","Participant",1,5,1,4,1,5,1,4,2,4,5,5,5,5,5,3,6,6,5,6,5,"GILX","Male"
"sub-SS08EL29","Experimenter",4,5,1,5,1,5,1,5,1,5,5,5,5,4,5,3,9,6,6,6,6,"GILX","Male"
"sub-SS09EN15","Experimenter",2,3,2,3,3,3,1,4,1,3,3,4,4,3,4,1,5,4,6,4,6,"WBNB","Male"
"sub-SS09EN15","Participant",2,4,3,3,2,4,2,3,3,4,4,4,3,3,4,1,6,6,6,6,6,"WBNB","Male"
"sub-ST03ED03","Participant",4,4,4,3,4,2,3,3,4,3,2,3,3,3,3,1,6,7,7,7,7,"HRLO","Female"
"sub-ST03ED03","Experimenter",2,3,2,4,3,4,2,4,2,3,4,4,4,4,4,1,6,6,6,5,6,"HRLO","Female"
"sub-ST06AS19","Participant",4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,1,7,6,6,6,6,"WBDM","Female"
"sub-ST06AS19","Experimenter",2,4,1,4,2,4,2,5,2,4,4,4,5,5,4,1,6,6,6,6,6,"WBDM","Female"
"sub-ST06ER23","Participant",3,4,2,4,4,3,3,4,2,2,3,4,4,4,3,1,6,6,6,7,6,"GIDX","Male"
"sub-ST06ER23","Experimenter",2,4,1,4,3,4,1,5,2,3,4,4,5,4,4,1,6,6,6,5,6,"GIDX","Male"
"sub-ST07AV20","Participant",4,3,2,4,4,2,2,5,2,3,3,4,4,4,3,1,6,6,7,5,7,"MBSB","Female"
"sub-ST07AV20","Experimenter",1,3,1,5,3,4,2,5,1,3,4,4,5,3,4,1,5,6,6,5,6,"MBSB","Female"
"sub-ST07NK15","Experimenter",4,4,2,4,3,4,2,5,1,4,4,5,5,4,5,1,8,5,7,6,7,"DDAX","Female"
"sub-ST07NK15","Participant",4,2,3,4,1,3,4,4,3,4,4,3,3,4,4,1,7,7,7,6,5,"DDAX","Female"
"sub-ST08LD24","Participant",1,4,2,5,4,5,1,5,1,3,5,5,5,5,5,1,6,6,7,5,7,"BNJG","Female"
"sub-ST08LD24","Experimenter",1,4,1,4,4,5,1,5,1,3,4,5,5,4,4,1,6,5,6,5,7,"BNJG","Female"
"sub-ST09ER08","Participant",4,2,2,3,4,3,2,3,2,2,5,3,4,3,3,1,7,5,5,4,6,"MBLL","Male"
"sub-ST09ER08","Experimenter",3,3,1,5,3,4,1,4,1,3,4,5,5,4,5,1,7,6,5,4,6,"MBLL","Male"
"sub-TA03RL11","Participant",2,4,4,2,3,4,1,3,3,2,2,4,3,3,4,1,6,5,7,5,5,"OLMK","Female"
"sub-TA03RL11","Experimenter",3,3,2,4,3,4,2,4,3,3,4,4,5,4,5,1,7,7,6,5,6,"OLMK","Female"
"sub-TA05AS18","Experimenter",1,5,1,5,2,5,1,5,2,4,3,5,5,5,5,1,6,7,6,6,6,"HRBL","Male"
"sub-TA05AS18","Participant",2,5,1,4,1,5,1,5,1,4,4,5,4,4,5,1,7,5,6,6,5,"HRBL","Male"
"sub-TA05AY30","Participant",2,4,2,3,3,4,3,3,3,3,4,4,3,3,3,1,6,6,5,7,6,"WBDM","Female"
"sub-TA05AY30","Experimenter",3,3,3,4,2,3,1,5,1,3,5,5,5,5,5,1,6,5,8,4,5,"WBDM","Female"
"sub-TA05KO27","Participant",2,3,2,2,2,4,2,4,3,3,4,4,4,4,3,1,6,5,6,5,5,"OSDM","Male"
"sub-TA05KO27","Experimenter",3,4,2,3,3,3,2,4,3,3,3,4,4,3,4,1,6,6,6,6,6,"OSDM","Male"
"sub-TA07RD07","Participant",2,4,2,4,3,4,1,4,2,3,4,4,4,3,5,3,6,6,6,5,6,"WBBL","Female"
"sub-TA07RD07","Experimenter",3,4,1,5,2,4,2,5,1,4,4,5,5,2,3,3,7,6,6,6,6,"WBBL","Female"
"sub-TE03AS11","Experimenter",2,3,1,5,3,4,1,5,2,3,3,5,5,4,5,1,6,7,6,4,6,"GILX","Male"
"sub-TE03AS11","Participant",1,4,3,4,2,4,1,3,3,3,5,4,3,2,4,1,5,7,6,5,5,"GILX","Male"
"sub-TE05AS09","Participant",4,5,4,5,2,2,2,3,1,5,2,3,3,3,4,1,6,6,7,7,7,"DDEL","Male"
"sub-TE05AS09","Experimenter",1,4,3,4,2,4,4,3,2,4,3,5,3,4,4,1,5,6,6,8,6,"DDEL","Male"
"sub-TE05ER11","Participant",4,3,3,4,5,2,4,3,4,2,2,3,3,2,3,1,6,8,6,7,7,"OLRX","Male"
"sub-TE05ER11","Experimenter",2,5,2,5,3,5,2,4,3,3,3,4,5,5,5,1,7,8,6,7,6,"OLRX","Male"
"sub-TE05NS01","Participant",3,4,2,3,4,4,2,4,3,3,2,4,4,3,4,1,7,6,6,6,7,"MBSB","Female"
"sub-TE05NS01","Experimenter",3,4,2,2,3,4,1,5,4,4,3,5,5,3,5,1,7,6,7,5,7,"MBSB","Female"
"sub-TE05RK21","Participant",2,2,2,2,4,4,1,4,4,3,4,5,5,4,5,1,6,6,6,3,7,"BNMR","Male"
"sub-TE05RK21","Experimenter",1,5,1,5,1,5,1,5,2,4,3,5,5,4,5,1,6,7,6,6,5,"BNMR","Male"
"sub-TE06EL08","Experimenter",3,5,1,5,3,5,1,5,1,4,4,5,5,5,5,1,8,6,6,6,7,"OSNB","Male"
"sub-TE06EL08","Participant",2,5,2,3,3,4,1,4,4,3,1,4,4,2,5,1,6,7,6,6,6,"OSNB","Male"
"sub-TE06LF20","Experimenter",2,4,1,5,3,4,2,5,1,3,5,5,5,4,5,3,6,6,6,6,6,"BNMR","Male"
"sub-TE06LF20","Participant",2,2,3,5,2,4,4,3,1,4,5,5,5,5,5,4,6,6,6,6,6,"BNMR","Male"
"sub-TE06RG26","Experimenter",2,3,2,5,2,4,3,2,1,3,4,5,4,4,5,1,6,6,4,6,5,"HWJM","Male"
"sub-TE06RG26","Participant",4,5,3,3,3,4,1,4,3,3,2,4,4,2,4,1,8,6,7,6,6,"HWJM","Male"
"sub-TE07AS14","Experimenter",3,4,2,4,3,4,2,5,2,3,3,4,4,4,4,1,7,6,7,6,6,"OLRX","Male"
"sub-TE07AS14","Participant",4,2,3,3,3,2,3,4,4,2,2,3,3,3,3,1,6,7,7,5,5,"OLRX","Male"
"sub-TE07NG28","Experimenter",2,4,1,5,3,5,1,5,1,4,4,5,5,5,5,3,7,6,6,5,7,"KOTK","Male"
"sub-TE07NG28","Participant",1,5,2,5,4,5,2,3,1,4,5,5,5,5,5,4,6,6,5,7,8,"KOTK","Male"
"sub-TE07RS16","Experimenter",2,4,2,4,2,4,2,5,2,4,4,5,5,4,4,1,6,6,7,6,6,"GIDX","Male"
"sub-TE07RS16","Participant",3,4,2,3,3,3,2,4,4,4,3,5,4,2,4,1,6,7,6,6,7,"GIDX","Male"
"sub-TE08AN24","Experimenter",2,4,1,5,3,4,2,5,1,3,4,5,5,5,5,3,6,6,6,6,6,"WBDX","Male"
"sub-TE08AN24","Participant",2,4,1,5,3,4,2,5,2,4,2,4,5,4,4,4,6,7,6,6,7,"WBDX","Male"
"sub-TE08IO29","Experimenter",3,4,2,4,3,4,1,5,2,4,3,5,4,3,4,1,7,6,7,5,7,"OSJZ","Female"
"sub-TE08IO29","Participant",1,5,3,2,2,5,2,4,1,4,4,4,3,4,4,1,6,3,7,7,6,"OSJZ","Female"
"sub-TE10AN12","Experimenter",2,3,2,4,3,4,2,5,2,3,2,4,4,4,4,1,6,6,7,5,6,"OSDM","Male"
"sub-TE10AN12","Participant",2,3,1,4,2,4,2,4,2,3,5,5,4,4,4,1,6,6,5,5,5,"OSDM","Male"
"sub-TH04ES04","Experimenter",4,4,2,4,2,4,2,4,1,4,3,5,5,3,5,1,8,5,6,6,6,"MBLL","Male"
"sub-TH04ES04","Participant",4,2,1,4,4,3,1,4,2,3,3,4,4,3,4,1,7,6,5,3,7,"MBLL","Male"
"sub-TH06NG19","Experimenter",2,3,1,5,3,4,1,5,1,4,3,3,3,3,3,1,6,6,6,4,7,"MBSB","Female"
"sub-TH06NG19","Participant",2,4,2,4,2,4,2,4,2,3,4,4,4,4,5,1,6,6,6,6,5,"MBSB","Female"
"sub-TH06NZ15","Experimenter",1,4,1,4,3,4,2,5,2,4,4,5,4,4,5,1,5,6,6,6,7,"OLMK","Female"
"sub-TH06NZ15","Participant",2,4,1,4,1,5,1,5,2,5,4,5,5,4,5,1,7,6,6,5,6,"OLMK","Female"
"sub-TH07AR12","Participant",2,3,2,3,2,3,1,4,4,3,3,4,4,4,4,1,5,7,6,4,5,"MBLL","Male"
"sub-TH07AR12","Experimenter",5,4,1,4,3,3,1,5,3,3,3,4,5,3,4,3,8,7,6,5,6,"MBLL","Male"
"sub-TH07ER12","Participant",2,5,1,5,2,4,1,5,1,3,4,5,5,5,5,1,6,6,6,6,5,"HRBL","Male"
"sub-TH07ER12","Experimenter",1,5,1,5,3,5,1,5,1,3,4,5,5,5,5,1,6,6,6,6,6,"HRBL","Male"
"sub-TH07ST20","Experimenter",3,4,2,4,3,4,2,4,4,3,3,5,5,3,4,1,7,8,6,6,6,"MBLL","Male"
"sub-TH07ST20","Participant",4,2,3,2,3,3,2,3,3,3,4,4,4,3,3,1,7,5,6,4,6,"MBLL","Male"
"sub-TH07US29","Experimenter",3,4,2,5,3,3,1,5,2,4,3,5,5,3,5,2,6,7,7,5,7,"KOJK","Male"
"sub-TH07US29","Participant",2,4,2,5,3,3,3,4,1,3,3,5,4,3,4,3,5,6,6,7,6,"KOJK","Male"
"sub-TH08ER21","Experimenter",1,3,1,4,3,5,1,5,2,4,4,5,5,3,5,1,6,6,6,4,7,"HRBL","Male"
"sub-TH08ER21","Participant",4,4,1,3,2,3,1,5,2,4,3,4,5,4,3,1,7,5,6,5,6,"HRBL","Male"
"sub-TH09AS08","Participant",1,4,2,5,2,5,1,4,1,3,4,4,4,5,4,1,6,6,6,5,5,"HRBL","Male"
"sub-TH09AS08","Experimenter",1,4,1,5,1,4,1,5,1,4,4,5,5,5,5,1,5,6,6,5,5,"HRBL","Male"
"sub-THUNAS14","Experimenter",2,5,1,5,3,4,1,5,1,4,3,5,5,5,5,1,6,6,6,6,7,"GIDX","Male"
"sub-THUNAS14","Participant",2,3,4,4,4,4,3,2,2,2,2,2,2,4,2,1,6,6,6,6,6,"GIDX","Male"
"sub-TI04NS30","Experimenter",3,5,1,5,3,5,3,5,2,3,3,5,5,4,5,1,8,7,6,8,6,"OSNB","Male"
"sub-TI04NS30","Participant",3,4,2,2,4,3,2,4,3,3,2,4,4,3,4,1,6,5,6,6,7,"OSNB","Male"
"sub-TL08AN16","Experimenter",1,4,1,4,3,4,1,4,1,3,4,5,5,3,5,1,5,5,5,5,6,"HRLO","Female"
"sub-TL08AN16","Participant",4,3,2,4,3,3,2,4,3,3,3,4,3,3,4,1,7,7,6,5,6,"HRLO","Female"
"sub-TS07IS22","Participant",1,4,2,4,3,4,3,5,2,3,3,5,4,4,4,1,5,6,7,7,6,"HRLO","Female"
"sub-TS07IS22","Experimenter",1,5,1,5,2,5,1,5,1,4,5,5,5,5,5,1,6,6,6,6,6,"HRLO","Female"
"sub-TT04ER23","Experimenter",2,4,1,4,3,4,2,4,2,4,5,5,4,4,4,1,6,6,5,6,7,"OLMK","Female"
"sub-TT04ER23","Participant",2,4,1,4,4,5,2,4,2,2,3,4,4,5,5,1,7,6,5,6,6,"OLMK","Female"
"sub-TT04NK04","Experimenter",2,4,2,4,1,4,1,4,2,5,4,4,4,3,4,4,6,6,6,5,6,"GISX","Female"
"sub-TT04NK04","Participant",2,3,4,4,4,4,2,4,1,3,3,4,4,3,5,4,6,5,8,5,7,"GISX","Female"
"sub-TT05NK03","Experimenter",3,3,3,3,3,4,2,4,4,3,3,4,4,3,4,1,7,7,7,5,6,"MBSB","Female"
"sub-TT05NK03","Participant",4,3,3,2,3,2,3,3,3,3,3,3,3,3,3,1,6,5,6,6,6,"MBSB","Female"
"sub-TT06LF28","Participant",3,4,4,1,2,3,1,2,2,3,1,4,3,4,5,1,6,3,6,5,5,"OSJZ","Female"
"sub-TT06LF28","Experimenter",1,4,1,4,2,4,1,5,2,4,4,5,5,3,5,1,5,6,6,5,6,"OSJZ","Female"
"sub-TT06PH04","Participant",4,4,3,4,3,3,2,4,2,3,3,4,4,3,4,1,7,6,7,6,6,"HWCS","Female"
"sub-TT06PH04","Experimenter",2,4,1,5,2,4,1,5,2,3,4,5,5,4,4,1,6,7,6,5,5,"HWCS","Female"
"sub-TT07OM14","Experimenter",1,5,1,5,1,5,1,5,1,5,4,5,5,5,5,1,6,6,6,6,6,"HRLO","Female"
"sub-TT07OM14","Participant",3,4,2,3,3,4,3,4,2,4,4,4,3,3,4,1,7,5,6,7,7,"HRLO","Female"
"sub-TT08NS17","Experimenter",4,4,1,4,3,4,1,5,4,4,2,5,5,5,5,1,8,8,6,5,7,"WBDX","Male"
"sub-TT08NS17","Participant",1,4,2,5,1,4,2,4,1,4,1,5,4,4,5,1,5,6,6,6,5,"WBDX","Male"
"sub-TZ04NZ02","Experimenter",2,4,1,5,3,4,2,4,3,3,4,4,4,3,5,1,6,8,5,6,6,"OLPG","Male"
"sub-TZ04NZ02","Participant",4,2,2,3,1,3,2,4,3,3,4,4,4,3,4,1,7,6,6,4,4,"OLPG","Male"
"sub-TZ05EL04","Participant",3,2,2,4,5,3,4,4,1,2,2,3,5,4,4,3,6,5,6,6,7,"DDEX","Female"
"sub-TZ05EL04","Experimenter",4,4,1,3,3,3,1,4,4,3,4,5,4,2,4,3,7,7,5,5,6,"DDEX","Female"
"sub-TZ06AN28","Experimenter",3,4,2,4,2,4,2,4,2,3,4,4,5,4,5,1,7,6,6,6,5,"DDEL","Male"
"sub-TZ06AN28","Participant",1,2,3,5,3,2,5,4,1,4,2,4,4,3,4,2,3,6,7,7,7,"DDEL","Male"
"sub-TZ07AN23","Experimenter",2,4,1,5,3,5,1,5,2,3,4,5,5,3,5,1,7,7,6,5,6,"KOLX","Female"
"sub-TZ07AN23","Participant",5,4,1,5,4,3,3,5,4,3,3,3,5,4,5,1,8,9,6,7,7,"KOLX","Female"
"sub-TZ07NK08","Experimenter",2,4,2,4,3,4,2,5,3,3,3,5,5,4,5,1,6,7,7,6,6,"WBBL","Female"
"sub-TZ07NK08","Participant",4,4,2,4,4,4,1,4,2,3,4,4,5,3,4,1,8,6,6,5,7,"WBBL","Female"
"sub-TZ08NG12","Participant",4,2,1,2,3,3,2,4,3,3,4,4,4,4,4,1,7,5,5,4,6,"OSDM","Male"
"sub-TZ08NG12","Experimenter",1,4,1,5,3,5,3,4,1,3,3,5,4,4,4,1,6,6,5,7,6,"OSDM","Male"
"sub-TZ08US31","Experimenter",3,4,1,5,3,4,2,5,2,4,4,5,5,5,5,2,7,7,6,6,7,"WBDX","Male"
"sub-TZ08US31","Participant",2,4,2,4,2,5,2,4,2,4,4,5,4,4,4,2,7,6,6,6,6,"WBDX","Male"
"sub-UE06FA15","Experimenter",3,3,1,4,2,4,1,4,2,4,3,4,3,2,4,1,7,6,5,4,6,"HRBL","Male"
"sub-UE06FA15","Participant",1,4,4,1,3,4,3,1,5,3,3,2,2,3,3,1,5,6,5,7,6,"HRBL","Male"
"sub-UE07ST21","Experimenter",3,4,1,4,2,4,1,5,2,3,2,5,5,4,5,1,7,6,6,5,5,"MBLL","Male"
"sub-UE07ST21","Participant",2,4,1,5,2,4,2,5,2,3,4,5,4,4,4,1,6,7,6,6,5,"MBLL","Male"
"sub-UL06KO03","Participant",2,4,2,3,2,4,2,4,3,4,4,4,4,3,4,2,6,6,6,6,6,"GILX","Male"
"sub-UL06KO03","Experimenter",4,1,4,1,3,2,5,4,5,1,2,2,4,3,1,2,6,6,8,6,4,"GILX","Male"
"sub-UM05NY01","Participant",4,3,4,3,5,1,2,2,4,2,1,3,3,2,3,1,5,7,6,5,7,"WBDX","Male"
"sub-UM05NY01","Experimenter",2,4,1,5,3,4,1,5,1,3,4,5,5,5,5,1,6,6,6,5,6,"WBDX","Male"
"sub-UN04IK20","Experimenter",2,5,1,4,3,4,2,5,2,3,4,5,5,4,5,3,6,6,6,7,6,"BNCF","Female"
"sub-UN04IK20","Participant",1,4,4,4,2,5,1,3,4,4,4,3,3,4,4,4,6,8,7,5,6,"BNCF","Female"
"sub-UN06IR12","Experimenter",3,4,2,4,3,4,2,5,5,3,4,4,4,3,4,1,7,9,7,6,6,"GILX","Male"
"sub-UN06IR12","Participant",1,3,4,1,4,4,5,2,4,3,3,1,2,5,1,1,5,5,6,8,7,"GILX","Male"
"sub-UN07AS25","Experimenter",3,4,4,4,3,4,3,4,3,4,3,4,4,3,4,1,7,7,8,7,7,"WBNB","Male"
"sub-UN07AS25","Participant",2,4,2,4,3,3,2,4,2,3,4,4,3,3,4,1,5,6,6,6,6,"WBNB","Male"
"sub-UR07XX26","Experimenter",1,5,3,5,2,4,1,5,2,4,4,5,5,5,5,1,5,7,8,6,6,"KOTK","Male"
"sub-UR07XX26","Participant",4,3,4,3,4,2,3,1,4,3,2,2,2,2,3,1,6,7,5,6,7,"KOTK","Male"
"sub-US04CH01","Experimenter",2,5,1,2,2,5,2,5,2,3,4,5,5,4,4,1,7,4,6,7,5,"OSNB","Male"
"sub-US04CH01","Participant",4,4,4,4,2,3,2,3,3,3,2,3,3,2,4,1,7,7,7,6,5,"OSNB","Male"
"sub-US05AR22","Experimenter",2,5,2,5,2,4,1,5,1,5,4,4,5,4,4,1,6,6,7,6,7,"OSJZ","Female"
"sub-US05AR22","Participant",3,5,2,5,3,4,1,5,2,3,4,5,5,4,5,1,7,7,7,6,6,"OSJZ","Female"
"sub-US05RK06","Experimenter",3,4,2,5,2,4,2,5,1,4,5,5,5,5,5,1,7,6,7,6,6,"BNLT","Female"
"sub-US05RK06","Participant",1,3,5,2,3,2,2,2,3,2,2,4,3,3,2,1,3,5,7,5,5,"BNLT","Female"
"sub-US06IN07","Experimenter",2,3,1,4,4,4,2,4,1,2,4,4,5,4,5,1,6,5,5,5,6,"HWCS","Female"
"sub-US06IN07","Participant",2,4,2,3,2,4,3,4,3,3,4,4,4,4,4,1,6,6,6,7,5,"HWCS","Female"
"sub-US07AS17","Experimenter",2,4,1,4,3,4,1,5,2,3,4,5,5,4,5,2,6,6,6,5,6,"WBDX","Male"
"sub-US07AS17","Participant",4,3,3,4,4,2,2,3,2,2,4,4,3,4,3,2,6,6,6,5,6,"WBDX","Male"
"sub-US07IN11","Experimenter",4,4,1,4,3,3,1,5,1,3,3,5,4,3,4,1,7,5,6,5,6,"WBDX","Male"
"sub-US07IN11","Participant",2,3,3,4,4,4,2,4,2,2,2,4,4,4,3,1,6,6,7,5,6,"WBDX","Male"
"sub-US07US10","Experimenter",2,4,1,4,3,5,2,4,1,3,4,4,4,4,4,2,7,5,5,6,6,"OLPG","Male"
"sub-US07US10","Participant",4,2,4,2,3,3,2,4,3,3,1,3,3,3,4,1,7,5,8,4,6,"OLPG","Male"
"sub-US08EN20","Experimenter",2,4,2,4,3,4,2,4,2,3,4,4,4,4,4,1,6,6,6,6,6,"MBSB","Female"
"sub-US08EN20","Participant",2,4,1,5,2,4,2,5,2,3,3,5,5,4,5,1,6,7,6,6,5,"MBSB","Female"
"sub-US08KE27","Participant",2,4,1,3,3,4,2,4,3,3,4,5,4,4,4,1,6,6,5,6,6,"MBSB","Female"
"sub-US08KE27","Experimenter",1,5,1,5,3,4,1,5,1,4,3,5,5,5,5,1,5,6,6,6,7,"MBSB","Female"
"sub-US08RI28","Participant",4,2,2,3,4,3,1,4,2,3,5,5,5,5,5,1,7,5,6,3,7,"BNMR","Male"
"sub-US08RI28","Experimenter",3,4,1,1,3,5,1,5,2,4,4,5,5,4,5,1,8,3,6,5,7,"BNMR","Male"
"sub-UT03NK21","Experimenter",2,4,1,4,3,5,3,5,2,3,4,5,5,4,5,1,7,6,6,7,6,"BNMR","Male"
"sub-UT03NK21","Participant",2,5,2,5,1,5,2,5,1,5,5,5,5,5,5,1,7,6,7,7,6,"BNMR","Male"
"sub-UZ03IO20","Experimenter",2,4,2,5,3,5,2,5,2,3,3,4,5,3,5,1,7,7,7,6,6,"OLPG","Male"
"sub-UZ03IO20","Participant",2,3,2,4,3,4,2,3,2,2,4,4,4,4,4,1,6,6,5,5,5,"OLPG","Male"
"sub-UZ05UL09","Experimenter",1,5,2,5,1,3,1,4,2,5,3,4,4,4,4,4,4,7,6,6,6,"HWCP","Female"
"sub-UZ05UL09","Participant",3,4,2,4,4,2,1,2,3,3,4,4,3,2,4,4,5,7,4,5,7,"HWCP","Female"
"sub-VA03ER17","Participant",1,5,1,5,1,5,1,5,1,5,4,5,5,5,5,1,6,6,6,6,6,"GICH","Female"
"sub-VA03ER17","Experimenter",2,4,1,5,3,5,1,5,2,3,4,5,5,4,5,1,7,7,6,5,6,"GICH","Female"
"sub-VA04IR03","Experimenter",1,3,1,3,3,5,2,5,1,3,4,5,4,3,4,1,6,4,6,5,6,"HRLO","Female"
"sub-VA04IR03","Participant",1,2,3,2,4,3,5,3,5,2,2,1,1,4,2,1,4,7,6,7,6,"HRLO","Female"
"sub-VA05AN12","Experimenter",1,4,2,4,4,4,2,5,1,4,5,5,5,4,4,1,5,5,7,6,8,"BNMR","Male"
"sub-VA05AN12","Participant",4,3,1,4,4,2,2,4,2,2,4,5,5,3,4,1,6,6,5,5,6,"BNMR","Male"
"sub-VA05AS27","Experimenter",3,5,1,3,1,4,1,5,2,3,5,5,5,5,5,1,7,5,6,6,4,"DDEX","Female"
"sub-VA05AS27","Participant",2,4,3,4,4,5,2,3,2,2,2,3,3,3,4,1,7,6,6,6,6,"DDEX","Female"
"sub-VA05ER28","Participant",4,5,2,4,3,2,1,4,4,3,4,3,3,2,5,1,6,8,6,6,6,"OSNB","Male"
"sub-VA05ER28","Experimenter",1,4,1,4,3,5,1,5,1,3,3,4,5,4,4,1,6,5,6,5,6,"OSNB","Male"
"sub-VA05IM19","Experimenter",2,4,3,4,2,4,2,4,2,4,4,4,4,4,4,1,6,6,7,6,6,"HWCP","Female"
"sub-VA05IM19","Participant",4,2,1,1,4,1,4,4,4,1,2,1,3,5,3,1,5,5,5,6,5,"HWCP","Female"
"sub-VA05OR26","Experimenter",2,4,1,5,3,4,1,5,2,3,5,5,5,5,5,1,6,7,6,5,6,"MBSB","Female"
"sub-VA05OR26","Participant",2,3,1,3,3,3,1,5,4,3,3,4,5,4,4,1,5,7,6,4,6,"MBSB","Female"
"sub-VA05RE08","Experimenter",1,5,2,4,4,5,2,4,1,4,3,5,5,4,4,1,6,5,6,7,8,"BNMR","Male"
"sub-VA05RE08","Participant",2,4,2,4,2,3,1,3,2,4,5,5,4,4,4,1,5,6,5,5,6,"BNMR","Male"
"sub-VA06EY24","Participant",2,4,2,4,4,4,1,3,2,3,3,5,4,3,5,1,6,6,5,5,7,"MBSB","Female"
"sub-VA06EY24","Experimenter",2,5,2,5,3,5,1,5,1,5,5,5,5,5,5,1,7,6,7,6,8,"MBSB","Female"
"sub-VA06JN29","Participant",3,4,2,3,3,4,2,3,3,3,3,5,4,4,4,1,7,6,5,6,6,"WBBL","Female"
"sub-VA06JN29","Experimenter",3,4,1,5,1,4,1,4,2,4,4,5,5,5,5,1,7,7,5,5,5,"WBBL","Female"
"sub-VA06LI02","Experimenter",3,4,1,5,2,4,1,4,1,4,5,5,5,4,5,1,7,6,5,5,6,"OLMK","Female"
"sub-VA06LI02","Participant",2,4,2,2,3,4,2,5,1,3,4,4,4,4,5,1,6,3,7,6,6,"OLMK","Female"
"sub-VA06NZ29","Experimenter",2,3,2,4,3,3,3,4,2,3,4,4,4,4,4,1,5,6,6,6,6,"MBSB","Female"
"sub-VA06NZ29","Participant",4,2,1,4,4,3,4,5,2,2,3,3,5,5,3,1,7,6,6,6,6,"MBSB","Female"
"sub-VA06OV12","Experimenter",2,4,3,4,2,4,2,4,4,4,4,5,4,4,4,1,6,8,7,6,6,"WBNB","Male"
"sub-VA06OV12","Participant",4,3,3,3,3,2,4,3,3,3,2,3,3,3,3,1,6,6,6,7,6,"WBNB","Male"
"sub-VA07AD02","Experimenter",1,5,1,4,2,5,1,5,2,4,5,5,5,5,5,1,6,6,6,6,6,"KOMB","Female"
"sub-VA07AN01","Participant",3,2,4,2,4,4,3,2,5,3,2,2,3,3,3,1,7,7,6,5,7,"KOJK","Male"
"sub-VA07AN01","Experimenter",1,4,2,5,2,2,1,3,1,3,3,4,4,3,4,1,3,6,5,5,5,"KOJK","Male"
"sub-VA07ER12","Experimenter",2,3,1,4,3,4,3,5,1,3,3,4,5,5,4,1,6,5,6,6,6,"MBSB","Female"
"sub-VA07ER12","Participant",4,3,1,3,3,3,2,5,2,3,3,4,5,4,4,1,7,5,6,5,6,"MBSB","Female"
"sub-VA08AN18","Experimenter",2,4,2,4,2,4,1,5,1,3,3,3,4,5,5,1,6,5,7,5,5,"KOYX","Male"
"sub-VA08AN18","Participant",4,5,2,1,1,1,1,4,4,3,1,4,4,2,4,1,5,5,6,6,4,"KOYX","Male"
"sub-VA08AT22","Participant",3,2,1,4,2,4,2,4,1,4,4,5,5,4,5,1,7,5,5,4,6,"MBLL","Male"
"sub-VA08AT22","Experimenter",4,2,2,3,2,4,2,5,3,3,3,5,5,3,4,1,8,6,7,4,5,"MBLL","Male"
"sub-VA09EN15","Participant",4,5,2,1,3,2,2,4,4,4,2,4,3,3,3,1,6,5,6,7,7,"KOYX","Male"
"sub-VA09EN15","Experimenter",1,5,1,5,3,5,1,5,1,3,4,5,5,4,5,2,6,6,6,6,6,"KOYX","Male"
"sub-VU08ON05","Experimenter",2,4,1,4,3,4,3,5,2,3,3,5,5,5,5,1,6,6,6,7,6,"OSJZ","Female"
"sub-VU08ON05","Participant",4,4,4,1,2,4,2,3,4,4,2,4,3,2,4,1,8,5,7,6,6,"OSJZ","Female"
"sub-WA04EJ22","Experimenter",4,4,1,5,1,2,1,5,1,4,5,5,5,4,5,1,6,6,6,5,5,"WBDM","Female"
"sub-WA04EJ22","Participant",3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,1,6,6,7,6,6,"WBDM","Female"
"sub-WA05EJ08","Participant",4,4,4,1,2,2,2,2,4,4,4,4,3,2,2,1,6,5,6,6,6,"GILX","Male"
"sub-WA05EJ08","Experimenter",4,3,1,4,3,4,2,5,1,3,3,5,5,4,5,1,8,5,6,5,6,"GILX","Male"
"sub-WA06EK16","Participant",2,5,1,5,2,5,2,5,1,5,4,5,5,5,5,1,7,6,6,7,7,"KOLX","Female"
"sub-WA06EK16","Experimenter",1,4,1,5,2,5,1,5,1,4,5,5,5,5,5,1,6,6,6,5,6,"KOLX","Female"
"sub-WS07CH25","Participant",4,4,1,4,1,2,1,5,3,4,4,5,4,2,5,1,6,7,6,5,5,"OLMK","Female"
