Trial,Congruency,ACC,RT,Subject,Lab,Experimenter,N2_FCZ,N2_CZ,P3_PZ,P3_ FZ,P3_ CZ,FMT_FCZ,FMT_CZ
165,1,1,0.3364,sub-AN08AT08,Hamburg_Wacker,HWJM,-130.199,307.5403,289.8914,-222.6557,-260.9231,-3.8496,-0.027933
166,0.33,1,0.588,sub-AN08AT08,Hamburg_Wacker,HWJM,7.4411,228.4164,304.4809,-280.0519,-145.9692,-0.7947,0.0078966
167,0,1,0.50031,sub-AN08AT08,Hamburg_Wacker,HWJM,28.0523,273.574,206.8399,-275.0142,372.92,-2.0458,-20.2775
169,0,1,0.41342,sub-AN08AT08,Hamburg_Wacker,HWJM,236.9074,292.2906,279.5707,621.1104,315.4176,-0.40095,-22.6986
170,1,1,0.51783,sub-AN08AT08,Hamburg_Wacker,HWJM,197.1122,-389.7968,-623.783,412.3824,373.0114,-0.74629,-1.3608
171,1,1,0.40312,sub-AN08AT08,Hamburg_Wacker,HWJM,194.4446,-467.7639,-545.4999,643.4953,283.5824,7.0005,-1.5403
172,0.66,1,0.34854,sub-AN08AT08,Hamburg_Wacker,HWJM,180.0692,-59.6674,-696.7581,106.0265,345.9306,7.3595,-7.5123
173,1,1,0.33272,sub-AN08AT08,Hamburg_Wacker,HWJM,65.602,51.6314,460.5921,118.7152,270.3414,0.37004,-7.8969
174,0,1,0.37085,sub-AN08AT08,Hamburg_Wacker,HWJM,91.1313,-176.4012,421.6088,39.6572,559.2112,1.5669,-4.7614
175,0.66,1,0.26748,sub-AN08AT08,Hamburg_Wacker,HWJM,0.00074961,-206.7316,360.877,555.6934,627.0804,-9.5314,-5.0092
176,1,1,0.36142,sub-AN08AT08,Hamburg_Wacker,HWJM,6.5068,-477.4178,97.6031,482.1838,580.4883,-11.981,-0.76577
180,1,1,0.29636,sub-AN08AT08,Hamburg_Wacker,HWJM,106.0488,-481.1695,162.9929,570.8322,-127.1911,0.73532,-3.2711
181,0.33,1,0.38127,sub-AN08AT08,Hamburg_Wacker,HWJM,114.7758,886.2809,124.9841,-255.3497,-146.5907,0.99032,-9.0502
182,1,1,0.33792,sub-AN08AT08,Hamburg_Wacker,HWJM,179.3663,902.6579,-599.9708,-248.8893,-233.6152,0.058346,-8.9627
183,1,1,0.32355,sub-AN08AT08,Hamburg_Wacker,HWJM,178.7066,298.2026,-514.8047,-295.2966,105.0431,-0.0046999,-3.0886
184,1,1,0.25002,sub-AN08AT08,Hamburg_Wacker,HWJM,261.3697,282.8796,-523.4355,476.4747,-31.4532,-3.3584,-5.0521
185,1,1,0.31461,sub-AN08AT08,Hamburg_Wacker,HWJM,294.4812,441.1013,377.5815,384.3466,43.0526,-4.7433,-12.2042
186,0.33,1,0.27552,sub-AN08AT08,Hamburg_Wacker,HWJM,-121.1186,366.88,288.7408,379.0025,-131.4683,1.4379,-11.2907
187,0.66,1,0.37697,sub-AN08AT08,Hamburg_Wacker,HWJM,-96.7585,351.6074,341.582,-904.9162,-146.8048,2.3809,-4.0874
188,1,1,0.34921,sub-AN08AT08,Hamburg_Wacker,HWJM,131.1191,334.4823,732.0626,-844.9136,-180.9247,-2.1312,-4.8866
189,0.66,1,0.25918,sub-AN08AT08,Hamburg_Wacker,HWJM,104.5186,267.1225,806.9415,-937.413,362.7097,-1.3393,8.3908
190,0.33,1,0.24881,sub-AN08AT08,Hamburg_Wacker,HWJM,296.5501,250.3787,819.0411,-190.8358,252.8928,-3.8262,7.8145
193,1,1,0.36065,sub-AN08AT08,Hamburg_Wacker,HWJM,245.6448,-328.377,936.6097,-212.8216,315.6566,-3.4907,-5.2646
195,1,1,0.38923,sub-AN08AT08,Hamburg_Wacker,HWJM,87.229,-321.1211,976.9874,-127.0215,-156.2416,5.5288,-5.1594
196,1,1,0.29212,sub-AN08AT08,Hamburg_Wacker,HWJM,83.3677,185.5129,875.7975,76.8707,-106.4663,5.315,-13.6208
197,0.66,1,0.37574,sub-AN08AT08,Hamburg_Wacker,HWJM,-54.8264,177.1227,119.6192,72.9521,-256.394,-16.1332,-12.1388
198,1,1,0.27869,sub-AN08AT08,Hamburg_Wacker,HWJM,-4.6215,369.6588,109.5389,116.092,771.9876,-17.3896,-6.4462
199,1,1,0.36683,sub-AN08AT08,Hamburg_Wacker,HWJM,384.6309,391.7352,-46.935,546.8392,765.2858,-6.3793,-5.1579
200,0.33,1,0.33238,sub-AN08AT08,Hamburg_Wacker,HWJM,424.303,410.4173,263.5525,537.8186,707.7745,-6.0491,-4.5886
202,1,1,0.32816,sub-AN08AT08,Hamburg_Wacker,HWJM,386.7819,396.5475,291.0334,507.4651,177.3201,1.7201,-2.7293
204,1,1,0.31939,sub-AN08AT08,Hamburg_Wacker,HWJM,318.3508,105.9364,302.0685,-150.3172,207.4102,1.1671,3.3948
205,0.33,1,0.31576,sub-AN08AT08,Hamburg_Wacker,HWJM,15.2338,129.3699,-97.8694,-171.8212,79.5801,3.7468,1.5621
206,0,1,0.30442,sub-AN08AT08,Hamburg_Wacker,HWJM,11.2446,80.2531,-57.5397,-141.3592,239.5522,-0.27155,-1.9677
207,1,1,0.36472,sub-AN08AT08,Hamburg_Wacker,HWJM,-156.0654,55.0706,-12.4437,-149.7047,215.5394,-0.40786,-1.6787
208,0.33,1,0.25264,sub-AN08AT08,Hamburg_Wacker,HWJM,-117.6292,-191.5835,16.8118,-132.9385,217.4778,-0.85801,-1.2908
209,0.66,1,0.40464,sub-AN08AT08,Hamburg_Wacker,HWJM,-714.0063,-161.7726,20.3506,-239.4341,-374.9469,-1.215,-1.9058
210,0.66,1,0.29896,sub-AN08AT08,Hamburg_Wacker,HWJM,-707.8026,128.0916,14.0484,-289.5829,-435.225,-1.7556,1.1315
211,0.33,1,0.36232,sub-AN08AT08,Hamburg_Wacker,HWJM,405.8328,170.9369,-407.8343,-327.1448,-332.6888,-1.0817,-0.092886
215,0,1,0.48259,sub-AN08AT08,Hamburg_Wacker,HWJM,417.2351,410.9913,-358.0143,-487.1688,141.9721,-1.9012,2.035
218,1,1,0.30154,sub-AN08AT08,Hamburg_Wacker,HWJM,501.9268,379.5324,-210.8585,-496.4244,51.2408,-0.10418,1.4601
219,1,1,0.33917,sub-AN08AT08,Hamburg_Wacker,HWJM,557.0999,236.882,855.3594,-577.5047,27.4379,1.0311,-1.5621
220,1,1,0.60118,sub-AN08AT08,Hamburg_Wacker,HWJM,-129.967,191.1162,839.8417,-545.7365,-144.2009,0.63231,-0.5459
221,1,1,0.35081,sub-AN08AT08,Hamburg_Wacker,HWJM,-78.774,-19.7746,826.6865,307.3105,-133.2566,0.16257,7.0409
222,1,1,0.37779,sub-AN08AT08,Hamburg_Wacker,HWJM,4.5137,-100.2292,-202.8418,270.0766,-18.3467,-0.51219,4.4492
223,0.66,1,0.37104,sub-AN08AT08,Hamburg_Wacker,HWJM,-11.3428,34.2409,-315.7244,286.1461,229.8864,-0.85671,-1.8011
224,1,1,0.38331,sub-AN08AT08,Hamburg_Wacker,HWJM,-538.1247,31.8412,-367.0715,481.4557,283.6078,4.3483,-2.8466
225,0.66,1,0.36786,sub-AN08AT08,Hamburg_Wacker,HWJM,-538.579,-610.1674,-352.4989,503.5294,143.056,4.414,-4.3441
226,0,1,0.32907,sub-AN08AT08,Hamburg_Wacker,HWJM,167.0975,-596.5797,-302.739,402.4013,393.9824,-4.8784,-3.666
227,1,1,0.37135,sub-AN08AT08,Hamburg_Wacker,HWJM,218.6949,54.2441,-369.5283,819.2689,406.7068,-5.6132,-3.9528
228,0.66,1,0.33632,sub-AN08AT08,Hamburg_Wacker,HWJM,-386.3032,63.2216,237.9976,742.7358,339.8196,1.4214,-4.4687
229,0,1,0.45409,sub-AN08AT08,Hamburg_Wacker,HWJM,-419.5005,-265.2336,247.8306,804.0381,19.3074,2.5656,-6.1829
230,1,1,0.52104,sub-AN08AT08,Hamburg_Wacker,HWJM,274.2796,-293.2722,141.7803,214.6473,-70.0054,-2.6327,-4.6239
231,1,1,0.58264,sub-AN08AT08,Hamburg_Wacker,HWJM,297.1164,334.6928,285.9,170.3362,-17.9079,-2.6504,-7.2143
233,1,1,0.30076,sub-AN08AT08,Hamburg_Wacker,HWJM,48.1253,284.3847,268.0749,148.1926,223.5333,-9.2153,-7.9311
234,1,1,0.34125,sub-AN08AT08,Hamburg_Wacker,HWJM,118.4199,-28.1444,283.7371,857.1517,226.3355,-6.3682,-3.8785
235,0,1,0.41424,sub-AN08AT08,Hamburg_Wacker,HWJM,168.6151,-80.4115,191.9796,813.3828,184.3276,-5.3409,-3.2066
236,0.33,1,0.31924,sub-AN08AT08,Hamburg_Wacker,HWJM,215.8888,147.2782,148.7325,824.9377,-1047.639,-5.0915,0.34508
237,1,1,0.29127,sub-AN08AT08,Hamburg_Wacker,HWJM,-141.7676,161.6654,300.7104,-270.2372,-886.652,-4.8294,-0.42797
238,0.66,1,0.32786,sub-AN08AT08,Hamburg_Wacker,HWJM,-117.2931,-460.5553,47.0962,-343.7102,-1170.6865,-5.0358,-8.4349
239,1,1,0.36345,sub-AN08AT08,Hamburg_Wacker,HWJM,119.3611,-401.4822,71.1437,-207.1455,492.5054,-2.6197,-8.364
240,0.66,1,0.39293,sub-AN08AT08,Hamburg_Wacker,HWJM,157.6008,54.2723,23.161,37.5542,428.4562,-2.7734,-9.2717
241,1,1,0.32765,sub-AN08AT08,Hamburg_Wacker,HWJM,363.7914,85.0836,-265.9633,18.3529,451.7852,11.0238,-10.0674
242,0,1,0.46119,sub-AN08AT08,Hamburg_Wacker,HWJM,358.1341,-367.0695,-238.1976,5.2425,-198.7189,11.2898,-4.554
243,1,1,0.47147,sub-AN08AT08,Hamburg_Wacker,HWJM,-594.4225,-315.8446,-204.6797,812.9564,-181.5394,-16.3853,-3.7755
244,0.66,1,0.39676,sub-AN08AT08,Hamburg_Wacker,HWJM,-589.1334,108.8889,-182.1985,723.7372,-182.4564,-16.472,2.7592
245,0.66,1,0.30869,sub-AN08AT08,Hamburg_Wacker,HWJM,-270.863,108.1173,-137.5626,742.3875,-401.9587,3.2734,3.316
246,1,1,0.33578,sub-AN08AT08,Hamburg_Wacker,HWJM,-264.7207,494.3968,-200.4317,248.0919,-344.8153,3.5813,2.2507
248,0,1,0.31353,sub-AN08AT08,Hamburg_Wacker,HWJM,115.687,421.702,-709.8713,327.4051,-362.7702,-5.2338,2.8667
249,1,1,0.32329,sub-AN08AT08,Hamburg_Wacker,HWJM,115.7755,-223.9038,-704.8218,282.7805,-554.2593,-2.6361,-2.4868
250,0.33,1,0.29863,sub-AN08AT08,Hamburg_Wacker,HWJM,158.2973,-195.6287,-764.9062,411.108,-513.133,-2.1157,-1.8375
251,0.66,1,0.36464,sub-AN08AT08,Hamburg_Wacker,HWJM,167.8913,63.718,161.6858,316.8375,-570.0972,-2.1843,0.27384
252,1,1,0.23004,sub-AN08AT08,Hamburg_Wacker,HWJM,-233.7151,85.9178,76.794,403.8178,1008.5981,0.77514,2.3194
253,0.33,1,0.36906,sub-AN08AT08,Hamburg_Wacker,HWJM,-240.2966,-848.587,101.3556,-86.2247,914.2374,1.537,-3.7454
254,0.33,1,0.29671,sub-AN08AT08,Hamburg_Wacker,HWJM,175.3971,-1023.9183,157.3298,-83.5757,1030.4641,-7.2392,-3.3268
255,0.33,1,0.30006,sub-AN08AT08,Hamburg_Wacker,HWJM,218.0746,348.2871,197.1598,-181.463,418.5308,-6.1684,-4.6786
256,0.66,1,0.35722,sub-AN08AT08,Hamburg_Wacker,HWJM,507.0815,329.013,204.2634,550.9506,292.4904,-8.3777,-6.0054
257,0.66,1,0.36057,sub-AN08AT08,Hamburg_Wacker,HWJM,488.4338,23.9201,40.5878,518.9001,277.0565,-4.7933,-2.5168
259,1,1,0.3517,sub-AN08AT08,Hamburg_Wacker,HWJM,110.7015,13.268,106.1193,454.5225,403.5336,2.1472,-2.7417
260,1,1,0.44131,sub-AN08AT08,Hamburg_Wacker,HWJM,97.2264,-456.0292,75.5876,11.1819,315.3853,1.2824,-1.0358
261,0.33,1,0.37616,sub-AN08AT08,Hamburg_Wacker,HWJM,76.6226,-413.2612,23.4571,-12.3073,321.5089,-3.6968,0.42336
262,1,1,0.39513,sub-AN08AT08,Hamburg_Wacker,HWJM,131.0636,-694.324,-13.3054,-48.7624,-75.1642,-3.5798,3.7478
263,1,1,0.39507,sub-AN08AT08,Hamburg_Wacker,HWJM,-95.2791,-758.1874,-9.487,429.6148,-55.4309,4.9718,5.0905
265,1,1,0.31984,sub-AN08AT08,Hamburg_Wacker,HWJM,-13.3345,848.924,189.2493,381.3516,-17.909,6.4116,1.2115
266,1,1,0.33852,sub-AN08AT08,Hamburg_Wacker,HWJM,-116.1828,906.6807,115.0478,370.898,275.8479,3.4882,-0.82905
267,0.33,1,0.26757,sub-AN08AT08,Hamburg_Wacker,HWJM,-155.0422,222.3788,201.2782,-382.8478,233.7066,1.7956,-5.038
268,1,1,0.40974,sub-AN08AT08,Hamburg_Wacker,HWJM,81.7216,173.3128,104.6949,-405.0963,295.0987,-10.067,-4.5496
269,0,1,0.40577,sub-AN08AT08,Hamburg_Wacker,HWJM,86.2394,46.6312,36.947,-379.6793,20.6261,-9.9133,-1.6804
270,0.33,1,0.5558,sub-AN08AT08,Hamburg_Wacker,HWJM,526.133,107.7633,86.25,588.6938,13.2028,-4.359,-2.5757
271,1,1,0.29969,sub-AN08AT08,Hamburg_Wacker,HWJM,580.8597,-331.7802,273.0482,547.3023,63.7965,-1.9448,-1.9906
272,0,1,0.35839,sub-AN08AT08,Hamburg_Wacker,HWJM,361.7652,-305.3774,194.7099,514.5779,284.0411,-1.4165,-2.4012
273,1,1,0.27165,sub-AN08AT08,Hamburg_Wacker,HWJM,398.6448,115.085,209.2356,-465.2984,205.0717,-1.4878,5.9006
274,0.33,1,0.32693,sub-AN08AT08,Hamburg_Wacker,HWJM,783.5093,147.5099,166.7081,-495.2779,260.8181,-5.3408,6.4747
275,1,1,0.47898,sub-AN08AT08,Hamburg_Wacker,HWJM,794.3272,107.2101,174.0909,-502.7392,-380.6093,-6.6282,-5.3605
276,1,1,0.27205,sub-AN08AT08,Hamburg_Wacker,HWJM,-269.0508,128.1445,145.3859,-191.4359,-463.924,-12.2085,-5.3716
277,1,1,0.41185,sub-AN08AT08,Hamburg_Wacker,HWJM,-330.2878,2.6825,270.3778,-235.0891,-471.0085,-11.3107,-6.2522
278,0.33,1,0.53955,sub-AN08AT08,Hamburg_Wacker,HWJM,-17.9087,-18.8143,215.9246,-167.7724,64.7031,-5.1018,-5.6487
279,0,1,0.28895,sub-AN08AT08,Hamburg_Wacker,HWJM,-13.7894,-92.2226,293.8062,7.2537,31.3392,-6.165,-0.5109
280,1,1,0.34692,sub-AN08AT08,Hamburg_Wacker,HWJM,-322.9723,-103.9984,-74.1472,-82.7449,-29.142,-1.0508,1.1835
281,1,1,0.17289,sub-AN08AT08,Hamburg_Wacker,HWJM,-443.0383,-41.5009,2.2182,-84.4451,281.0335,-1.5875,-9.7669
282,1,1,0.36414,sub-AN08AT08,Hamburg_Wacker,HWJM,-283.8119,-75.8599,-38.4714,457.9522,176.6773,-3.7003,-9.7512
283,1,1,0.22252,sub-AN08AT08,Hamburg_Wacker,HWJM,-271.2331,43.7655,556.0504,486.6138,146.1565,-4.5993,-0.19394
284,0,1,0.34859,sub-AN08AT08,Hamburg_Wacker,HWJM,34.7929,104.3676,489.7583,351.1713,84.5377,-2.9725,-0.68872
285,1,1,0.3875,sub-AN08AT08,Hamburg_Wacker,HWJM,3.7757,-123.9692,508.4838,314.496,92.4767,-2.0793,0.5555
286,1,1,0.30287,sub-AN08AT08,Hamburg_Wacker,HWJM,50.1858,-167.3204,496.3493,323.39,-76.5959,-5.2854,-1.4802
0,1,1,0.45445,sub-AR06AS06,Dresden,DDEL,39.751,-19.2545,131.1699,-31.0353,455.089,15.7026,3.4086
1,0.66,1,0.26577,sub-AR06AS06,Dresden,DDEL,25.8127,28.5193,56.0865,-63.4319,596.0793,15.9069,7.1137
2,1,1,0.19622,sub-AR06AS06,Dresden,DDEL,-10.4009,54.7107,197.2175,-63.1902,61.0055,0.83319,7.1497
3,1,1,0.20067,sub-AR06AS06,Dresden,DDEL,24.9735,296.7764,161.132,38.3218,74.1419,0.19996,-3.1651
4,1,1,0.30166,sub-AR06AS06,Dresden,DDEL,9.4979,305.964,105.2049,804.7681,58.6259,11.4234,-3.3385
5,1,1,0.28589,sub-AR06AS06,Dresden,DDEL,10.9882,196.9519,230.677,737.2531,313.1596,11.2692,1.9371
7,0.66,1,0.23436,sub-AR06AS06,Dresden,DDEL,592.5289,226.7178,1.2426,825.702,269.3584,2.471,3.6359
9,0.66,1,0.26344,sub-AR06AS06,Dresden,DDEL,584.2479,74.107,1.9031,264.1076,220.4155,1.9727,7.3291
11,1,1,0.26059,sub-AR06AS06,Dresden,DDEL,-36.5089,149.2982,-6.4683,184.3095,-88.294,-0.61283,4.8843
12,1,1,0.23146,sub-AR06AS06,Dresden,DDEL,17.4155,322.5536,422.036,279.0252,-92.8737,-3.1191,-1.11
13,1,1,0.32448,sub-AR06AS06,Dresden,DDEL,88.7325,321.149,397.6183,-9.7188,53.7071,-2.5589,-3.0682
14,1,1,0.25002,sub-AR06AS06,Dresden,DDEL,124.9689,95.4482,393.9165,-13.9686,393.5149,-4.5348,4.175
17,1,1,0.38449,sub-AR06AS06,Dresden,DDEL,21.0525,117.4639,0.44698,7.3358,396.1365,-6.8692,3.5397
18,0.33,1,0.29762,sub-AR06AS06,Dresden,DDEL,6.9736,117.1628,-101.6918,-224.1856,487.8159,-8.7925,-2.0202
19,1,1,0.24767,sub-AR06AS06,Dresden,DDEL,222.5199,84.7854,6.532,-341.9249,179.0713,-3.4771,-5.6664
20,1,1,0.26465,sub-AR06AS06,Dresden,DDEL,279.6912,150.5795,283.5529,-252.4279,176.9065,-3.9788,3.3976
22,0,1,0.28048,sub-AR06AS06,Dresden,DDEL,271.6736,175.9256,294.2031,-244.281,198.8469,1.5705,1.2655
24,1,1,0.25052,sub-AR06AS06,Dresden,DDEL,279.2594,337.5915,333.0377,-197.7569,132.5119,2.3013,6.096
25,0.33,1,0.2072,sub-AR06AS06,Dresden,DDEL,292.3567,315.5117,128.2171,-145.655,129.6898,5.2608,4.9953
27,0.66,1,0.2348,sub-AR06AS06,Dresden,DDEL,299.985,96.5197,127.1423,8.2797,224.0022,3.6041,-5.9156
28,1,1,0.17933,sub-AR06AS06,Dresden,DDEL,81.593,109.2603,136.0922,102.1027,3.0865,9.272,-6.8702
30,0,1,0.25012,sub-AR06AS06,Dresden,DDEL,90.1532,35.0856,323.5027,86.4023,-53.9942,7.7906,3.4966
31,1,1,0.25922,sub-AR06AS06,Dresden,DDEL,-219.1155,63.8354,315.5575,-137.6398,-83.212,1.6877,3.9667
32,1,1,0.3193,sub-AR06AS06,Dresden,DDEL,-190.9495,372.8694,372.2667,-164.9377,-370.3545,-0.88027,-2.5635
34,1,1,0.19201,sub-AR06AS06,Dresden,DDEL,-62.7834,369.8802,288.8832,-145.7246,-275.6358,-7.8802,-2.4263
35,0.66,1,0.19437,sub-AR06AS06,Dresden,DDEL,-22.267,280.8311,291.1485,125.0441,-372.3605,-8.1,1.4979
36,1,1,0.22452,sub-AR06AS06,Dresden,DDEL,395.2199,230.6133,323.816,120.0261,507.5885,8.1316,0.10221
37,1,1,0.13454,sub-AR06AS06,Dresden,DDEL,365.3273,-153.6576,326.4508,238.1174,477.8276,6.5077,2.5067
38,0,1,0.18517,sub-AR06AS06,Dresden,DDEL,78.3708,-141.6847,292.0811,-302.047,446.9917,4.5058,2.9591
41,0.33,1,0.24364,sub-AR06AS06,Dresden,DDEL,78.636,-130.1212,320.6118,-303.4159,145.9518,4.0134,-4.6206
42,0.66,1,0.20697,sub-AR06AS06,Dresden,DDEL,-211.0795,-148.0942,334.3884,-274.9485,167.9557,-11.7449,-6.2673
43,1,1,0.23627,sub-AR06AS06,Dresden,DDEL,-199.8036,259.4874,363.4292,179.4814,257.1557,-8.4206,-4.4105
44,0,1,0.15009,sub-AR06AS06,Dresden,DDEL,384.1659,261.2844,376.891,118.2522,-72.035,-8.0445,-9.3615
45,1,1,0.29357,sub-AR06AS06,Dresden,DDEL,434.5153,10.1298,-277.7889,139.5276,-75.2207,-9.1511,5.3096
49,1,1,0.25282,sub-AR06AS06,Dresden,DDEL,-43.2195,23.26,-245.8838,158.1312,-75.3126,-6.3857,4.7251
50,1,1,0.13565,sub-AR06AS06,Dresden,DDEL,-19.6114,299.1517,-234.8467,161.3734,-248.4492,-3.7249,2.5485
51,0.66,1,0.18595,sub-AR06AS06,Dresden,DDEL,64.9635,322.2017,-57.2666,125.3439,-178.046,-0.68848,1.9176
52,1,1,0.19782,sub-AR06AS06,Dresden,DDEL,73.8952,501.6638,-95.7832,15.1109,-187.091,-2.993,-0.90391
53,1,1,0.25523,sub-AR06AS06,Dresden,DDEL,78.2848,449.5701,-71.17,26.7599,-22.2777,-6.1272,-2.3351
55,1,1,0.22731,sub-AR06AS06,Dresden,DDEL,65.6445,341.5342,561.0663,8.3111,-14.7868,-4.2263,1.7682
56,1,1,0.22493,sub-AR06AS06,Dresden,DDEL,278.7782,339.2856,563.9793,-64.3112,55.3835,2.3437,2.3997
57,1,1,0.23013,sub-AR06AS06,Dresden,DDEL,296.0782,98.6023,562.7091,-12.047,129.7199,1.8481,0.25003
60,1,1,0.23074,sub-AR06AS06,Dresden,DDEL,196.867,120.5553,133.8029,40.7538,71.705,-2.5984,-0.085744
63,1,1,0.22735,sub-AR06AS06,Dresden,DDEL,205.0884,-174.2485,131.3452,-178.5856,165.0363,-5.2073,6.9648
64,1,1,0.21256,sub-AR06AS06,Dresden,DDEL,50.9459,-153.9404,186.5981,-140.2486,196.4996,-3.7926,5.9226
66,0.66,1,0.23794,sub-AR06AS06,Dresden,DDEL,86.3624,167.2983,-174.0886,-74.5261,194.82,-1.9515,-5.312
67,1,1,0.22533,sub-AR06AS06,Dresden,DDEL,59.471,199.9092,-237.9349,207.254,267.402,-4.0807,-3.2682
68,1,1,0.18199,sub-AR06AS06,Dresden,DDEL,57.0094,-3.0204,-190.154,199.1813,283.2903,-3.2968,-5.7761
69,1,1,0.22721,sub-AR06AS06,Dresden,DDEL,479.0876,-17.6391,589.6987,296.7986,317.8061,-7.5948,-7.0596
72,1,1,0.3068,sub-AR06AS06,Dresden,DDEL,473.8885,253.6279,492.4235,-148.0983,329.1071,-7.7299,-2.0163
73,1,1,0.25182,sub-AR06AS06,Dresden,DDEL,109.2184,309.8546,593.3772,-167.2658,288.8192,2.9523,-1.4138
74,1,1,0.28949,sub-AR06AS06,Dresden,DDEL,100.9947,-245.4767,-89.443,-79.8738,319.4814,1.1509,3.762
76,1,1,0.21958,sub-AR06AS06,Dresden,DDEL,218.2536,-190.6776,-85.9038,151.3631,391.3644,5.4015,0.20551
78,1,1,0.29125,sub-AR06AS06,Dresden,DDEL,217.8606,-71.5266,-99.9813,150.0997,209.7065,5.0373,-2.1988
80,0.33,1,0.14335,sub-AR06AS06,Dresden,DDEL,-174.5372,-59.8614,164.567,142.7025,243.704,1.7815,-2.4886
82,0.33,1,0.18949,sub-AR06AS06,Dresden,DDEL,-171.2142,512.6497,139.2579,148.5735,331.1466,1.0298,-5.9256
83,1,1,0.19746,sub-AR06AS06,Dresden,DDEL,218.5551,521.5902,204.401,136.7989,350.0537,-5.8894,-7.3817
84,1,1,0.18876,sub-AR06AS06,Dresden,DDEL,235.2111,-91.4768,180.4053,183.1557,357.1147,-5.6091,-2.3445
85,1,1,0.12545,sub-AR06AS06,Dresden,DDEL,485.8883,-121.5873,260.3361,83.8947,398.4422,10.241,-3.732
87,1,1,0.11197,sub-AR06AS06,Dresden,DDEL,507.1094,128.0925,241.1365,47.9625,-152.6879,8.3256,-7.3533
88,1,1,0.23979,sub-AR06AS06,Dresden,DDEL,-61.5095,194.9432,342.9418,5.9227,-85.1001,1.4142,-6.2203
89,0,1,0.4115,sub-AR06AS06,Dresden,DDEL,-72.3058,308.2235,331.4847,428.4745,-73.4212,0.093056,-11.4959
90,1,1,0.30133,sub-AR06AS06,Dresden,DDEL,140.9704,331.2239,432.5572,459.4599,-24.0268,5.8082,-10.7192
92,0.66,1,0.32275,sub-AR06AS06,Dresden,DDEL,153.1655,85.1779,98.709,487.8072,25.9748,4.8522,0.87844
94,1,1,0.31157,sub-AR06AS06,Dresden,DDEL,189.9008,147.2392,118.4646,-240.4697,69.3636,6.9979,0.79436
96,1,1,0.42647,sub-AR06AS06,Dresden,DDEL,238.7402,167.7664,136.6241,-203.8117,164.1705,5.3238,-11.8167
100,0.66,1,0.18872,sub-AR06AS06,Dresden,DDEL,329.1798,175.2012,84.6761,-80.2833,142.194,-2.2344,-10.702
101,0.66,1,0.20301,sub-AR06AS06,Dresden,DDEL,383.5227,342.6602,54.2285,-232.5684,237.4398,1.4616,4.0311
102,0.66,1,0.17303,sub-AR06AS06,Dresden,DDEL,137.7965,339.9773,129.8698,-186.7435,297.5633,-1.3683,5.9202
103,1,1,0.19125,sub-AR06AS06,Dresden,DDEL,178.6082,144.6189,226.3206,-125.5465,261.6281,-4.8975,-4.3863
105,1,1,0.1821,sub-AR06AS06,Dresden,DDEL,189.451,212.6888,147.0092,209.301,313.4963,3.0355,-5.8218
106,1,1,0.20866,sub-AR06AS06,Dresden,DDEL,179.5704,356.079,144.2913,242.1233,246.4882,2.9445,0.1381
107,1,1,0.21102,sub-AR06AS06,Dresden,DDEL,423.1514,379.2003,373.472,241.2905,212.4162,2.7741,1.2416
108,1,1,0.20789,sub-AR06AS06,Dresden,DDEL,414.5873,57.6301,397.6649,-35.8814,234.9607,1.3626,-0.8998
110,1,1,0.3155,sub-AR06AS06,Dresden,DDEL,314.9722,65.6139,434.5657,5.2782,200.0458,-0.50809,0.74148
112,0.33,1,0.27589,sub-AR06AS06,Dresden,DDEL,351.1534,184.8398,-92.0208,-21.0309,194.41,0.57592,7.3825
113,0.33,1,0.23751,sub-AR06AS06,Dresden,DDEL,263.2443,259.552,-37.8282,189.7574,215.0102,5.7402,3.4506
114,0,1,0.19484,sub-AR06AS06,Dresden,DDEL,259.4493,-104.3135,11.4675,216.1425,347.0905,4.2024,4.0781
115,0,1,0.2437,sub-AR06AS06,Dresden,DDEL,179.4601,-121.6975,258.3864,226.0408,470.7505,1.4996,1.3813
117,1,1,0.21822,sub-AR06AS06,Dresden,DDEL,191.3585,-222.4439,201.2715,-37.1199,463.678,2.3564,14.2182
118,1,1,0.23226,sub-AR06AS06,Dresden,DDEL,229.4088,-257.3838,307.4578,-91.3401,7.3131,15.1378,14.9804
120,0.33,1,0.21303,sub-AR06AS06,Dresden,DDEL,231.0474,335.9486,-262.4163,-58.9778,-34.0145,14.2798,-1.6446
123,1,1,0.3524,sub-AR06AS06,Dresden,DDEL,462.1447,330.1536,-236.969,188.973,75.5966,6.5793,-0.15011
124,0.33,1,0.19243,sub-AR06AS06,Dresden,DDEL,456.8851,422.5356,-165.7369,230.1067,191.824,5.1937,1.7674
125,0.66,1,0.17339,sub-AR06AS06,Dresden,DDEL,16.9769,465.2311,82.7495,211.6941,228.7118,-5.8953,-0.34149
126,0.66,1,0.1374,sub-AR06AS06,Dresden,DDEL,10.0101,3.9956,89.6459,569.544,211.8243,-8.5609,2.9122
127,1,1,0.32585,sub-AR06AS06,Dresden,DDEL,366.0262,8.4678,160.3911,583.2623,-12.0457,-2.8762,2.2759
129,1,1,0.24464,sub-AR06AS06,Dresden,DDEL,386.7195,-51.3164,452.8705,515.8851,-67.6221,-1.1115,7.9096
130,1,1,0.22708,sub-AR06AS06,Dresden,DDEL,90.1831,-52.4579,421.9816,399.3815,-75.3674,-3.6479,6.8553
